timestamp,employee_id,name,department,role,age,performance_score,job_satisfaction,promotion_status,attrition_risk,work_hours
2024-11-20 11:29:36,6275,Mary Reyes,Sales,Executive,33,2.11,1.55,Not Promoted,High,32
2024-11-20 11:29:37,6651,Kirsten Rodriguez,Sales,Manager,28,4.1,2.36,Not Promoted,High,53
2024-11-20 11:29:38,6279,Laura Gonzales,Operations,Consultant,55,3.33,2.82,Not Promoted,High,32
2024-11-20 11:29:39,7046,Jason Russell,Marketing,Manager,57,2.65,4.59,Promoted,Low,47
2024-11-20 11:29:40,4257,Emily Blackwell,Engineering,Executive,30,2.73,1.98,Promoted,High,57
2024-11-20 11:29:41,3134,Daniel Johnson,Operations,Analyst,57,3.27,5.03,Promoted,High,47
2024-11-20 11:29:42,3908,Scott King,HR,Executive,33,1.99,8.28,Promoted,Medium,34
2024-11-20 11:29:44,1807,Mathew Sparks,Sales,Consultant,60,2.27,2.64,Promoted,High,57
2024-11-20 11:29:45,3242,Philip Wilson,Sales,Developer,39,3.8,6.72,Not Promoted,Medium,48
2024-11-20 11:29:46,7596,Jill Morales,Operations,Developer,59,4.96,2.15,Promoted,High,58
2024-11-20 11:29:47,8387,Amy Brady,Engineering,Developer,26,4.98,5.64,Promoted,Medium,60
2024-11-20 11:29:48,3108,Jennifer Robinson,Marketing,Analyst,49,2.58,7.32,Promoted,Medium,36
2024-11-20 11:29:49,9255,Stacy Stewart,Sales,Developer,42,2.5,4.11,Not Promoted,Low,55
2024-11-20 11:29:50,3082,Jeffrey Elliott,Operations,Analyst,28,3.83,7.84,Not Promoted,Low,40
2024-11-20 11:29:51,5491,Michelle Ball,Sales,Manager,37,3.5,6.12,Not Promoted,Low,53
2024-11-20 11:29:52,3333,Paul Chen,HR,Executive,49,1.43,1.31,Not Promoted,High,30
2024-11-20 11:29:53,3274,Brett Miller,Marketing,Consultant,36,1.81,5.11,Promoted,Low,60
2024-11-20 11:29:54,7912,Ian Jones,HR,Consultant,36,4.22,3.07,Not Promoted,Medium,30
2024-11-20 11:29:55,4846,Justin Price,Engineering,Manager,40,4.41,8.72,Not Promoted,High,41
2024-11-20 11:29:56,2528,Beverly Cardenas,Marketing,Developer,49,2.62,3.04,Not Promoted,Low,49
2024-11-20 11:29:57,2630,Michael Ingram,Operations,Consultant,24,3.97,7.81,Not Promoted,Medium,33
2024-11-20 11:29:58,2410,Mark Murillo,Operations,Manager,57,4.86,7.62,Promoted,High,32
2024-11-20 11:29:59,2481,Michael Williams,HR,Analyst,30,3.19,2.14,Not Promoted,High,60
2024-11-20 11:30:00,4941,David Edwards,Engineering,Consultant,55,4.12,9.16,Not Promoted,High,37
2024-11-20 11:30:01,4897,Levi Moreno,Operations,Consultant,41,4.52,7.25,Promoted,Low,57
2024-11-20 11:30:02,5981,Amy Ballard,Operations,Analyst,51,2.4,2.24,Not Promoted,High,34
2024-11-20 11:30:03,6647,Brian Dean,Operations,Consultant,22,3.96,3.67,Not Promoted,High,48
2024-11-20 11:30:04,1037,Megan Fitzgerald,Sales,Executive,52,1.33,5.28,Promoted,High,38
2024-11-20 11:30:05,6704,Mrs. Lynn Smith DVM,HR,Developer,33,3.2,9.36,Not Promoted,High,31
2024-11-20 11:30:06,7166,Nicole Avila,Engineering,Consultant,32,2.18,1.21,Promoted,High,49
2024-11-20 11:30:07,4425,Emily Todd,HR,Consultant,28,1.76,8.54,Promoted,Medium,57
2024-11-20 11:30:08,5769,Jennifer Abbott,Marketing,Consultant,56,3.24,6.19,Promoted,Medium,43
2024-11-20 11:30:09,7997,Kimberly Delacruz,Engineering,Developer,60,1.02,4.66,Not Promoted,High,47
2024-11-20 11:30:10,6264,Tara Scott,Engineering,Executive,43,2.61,3.96,Not Promoted,High,46
2024-11-20 11:30:11,9855,Melissa Smith,HR,Manager,54,1.48,7.26,Not Promoted,Low,48
2024-11-20 11:30:12,2626,Stephen Walker,HR,Developer,27,1.73,4.82,Not Promoted,Low,53
2024-11-20 11:30:13,8799,Heather Kelly,Sales,Analyst,37,1.39,9.5,Promoted,Low,60
2024-11-20 11:30:14,6664,Brian Miller,Operations,Developer,22,2.13,6.68,Not Promoted,Medium,49
2024-11-20 11:30:15,7658,James Anderson,Operations,Executive,32,3.8,2.46,Not Promoted,High,35
2024-11-20 11:30:16,6285,Jennifer Martin,Engineering,Executive,50,1.63,2.25,Not Promoted,High,36
2024-11-20 11:30:17,7413,John Wells,Engineering,Analyst,24,1.57,3.5,Promoted,Medium,30
2024-11-20 11:30:18,5694,Jennifer Gonzales,Marketing,Developer,36,2.51,4.33,Not Promoted,Low,48
2024-11-20 11:30:19,3614,Emily Gross,Operations,Developer,59,3.58,5.07,Promoted,High,31
2024-11-20 11:30:20,2263,Dennis Watkins,Sales,Consultant,59,4.32,4.55,Promoted,Low,58
2024-11-20 11:30:21,5120,Amanda Ward,HR,Developer,27,2.21,6.49,Promoted,Medium,32
2024-11-20 11:30:22,6541,Steven Washington,HR,Developer,51,3.19,1.44,Not Promoted,High,50
2024-11-20 11:30:23,5279,Michael Wright,Engineering,Consultant,52,2.92,9.03,Not Promoted,High,58
2024-11-20 11:30:24,7876,Nathan Williams,HR,Consultant,56,3.72,7.09,Not Promoted,Low,41
2024-11-20 11:30:25,6248,Emily Garcia,Marketing,Consultant,48,3.79,1.95,Promoted,High,48
2024-11-20 11:30:26,6524,Samantha Henderson,HR,Manager,26,3.48,5.07,Promoted,Medium,40
2024-11-20 11:30:27,6675,Karen Miranda,Marketing,Executive,23,3.57,6.9,Not Promoted,High,36
2024-11-20 11:30:28,7936,Jonathan Lee,Operations,Manager,46,1.61,2.82,Not Promoted,High,43
2024-11-20 11:30:29,9463,Christopher Smith,Engineering,Manager,43,2.06,8.46,Promoted,High,40
2024-11-20 11:30:30,7735,William Smith,Sales,Developer,46,4.38,2.74,Promoted,High,60
2024-11-20 11:30:31,7803,Nicole Schmidt,Marketing,Developer,42,1.39,1.5,Not Promoted,High,30
2024-11-20 11:30:32,7398,Jessica Powell,Marketing,Consultant,26,4.1,6.48,Promoted,Medium,40
2024-11-20 11:30:33,2533,Joe Chapman,Sales,Developer,28,2.98,8.0,Not Promoted,Medium,60
2024-11-20 11:30:34,2250,Debra Moore,Sales,Manager,35,2.54,1.73,Promoted,High,34
2024-11-20 11:30:35,4219,Erin Ortega,Sales,Developer,36,1.77,2.37,Promoted,High,30
2024-11-20 11:30:36,8335,Jorge Stevens,Operations,Manager,57,1.09,5.35,Not Promoted,Medium,44
2024-11-20 11:30:37,8498,Tiffany Williams,Sales,Developer,51,3.65,2.81,Not Promoted,High,40
2024-11-20 11:30:38,5091,Colleen Warner,Sales,Executive,49,1.27,4.04,Promoted,Low,45
2024-11-20 11:30:39,2222,Wendy Johnson,HR,Manager,45,2.55,8.03,Promoted,Low,44
2024-11-20 11:30:40,6832,Emily Calderon,Sales,Analyst,40,4.0,5.44,Not Promoted,High,38
2024-11-20 11:30:41,9369,Sara Romero,Operations,Manager,22,3.82,9.52,Promoted,Medium,33
2024-11-20 11:30:42,7642,Peter Bowen,Marketing,Executive,52,4.61,5.88,Not Promoted,Medium,49
2024-11-20 11:30:43,8886,Kyle Obrien,Engineering,Developer,58,2.72,5.98,Not Promoted,Low,35
2024-11-20 11:30:44,2365,Robert Rodriguez,HR,Consultant,58,3.58,8.16,Promoted,High,56
2024-11-20 11:30:45,2082,Donna Walker,Marketing,Executive,43,4.95,8.26,Promoted,Low,58
2024-11-20 11:30:46,1126,David Meyers,HR,Analyst,28,4.86,6.38,Promoted,Low,40
2024-11-20 11:30:47,2817,Holly Williams,Engineering,Manager,25,3.76,9.99,Not Promoted,Low,42
2024-11-20 11:30:48,2599,Susan Hodges,Marketing,Developer,28,1.61,8.95,Promoted,Low,41
2024-11-20 11:30:49,3360,Donald Hudson,Engineering,Developer,27,4.36,2.24,Promoted,High,53
2024-11-20 11:30:50,4440,Roy Smith,HR,Executive,22,3.32,1.12,Not Promoted,High,54
2024-11-20 11:30:51,8988,Aaron Cook,Engineering,Developer,47,2.73,4.73,Not Promoted,Medium,41
2024-11-20 11:30:52,9771,Cristian Wright,Engineering,Consultant,52,1.26,1.11,Promoted,High,55
2024-11-20 11:30:53,9443,Terri King,Sales,Executive,28,4.93,8.12,Not Promoted,Low,55
2024-11-20 11:30:54,2561,Richard Young,Engineering,Analyst,39,2.93,6.87,Promoted,High,58
2024-11-20 11:30:55,7912,Amanda Fernandez,HR,Consultant,51,3.61,5.43,Promoted,Low,53
2024-11-20 11:30:56,4578,Amanda Ortiz,Marketing,Developer,29,3.66,9.13,Not Promoted,Low,47
2024-11-20 11:30:57,1503,Jessica Miller,Engineering,Analyst,50,1.48,1.47,Not Promoted,High,34
2024-11-20 11:30:58,8321,Michael Webster,HR,Manager,29,3.93,5.25,Not Promoted,Low,50
2024-11-20 11:30:59,2447,Daniel Jones,Engineering,Analyst,29,1.63,1.81,Promoted,High,58
2024-11-20 11:31:00,7999,Todd King,Marketing,Executive,46,2.41,7.45,Promoted,Medium,40
2024-11-20 11:31:01,7149,Alec Smith,Operations,Manager,53,3.5,6.8,Promoted,High,44
2024-11-20 11:31:02,1084,Anne Ford,Operations,Analyst,51,3.71,4.38,Promoted,Medium,48
2024-11-20 11:31:03,2975,Rachel Gross,Marketing,Analyst,48,1.54,3.92,Promoted,Medium,43
2024-11-20 11:31:04,9582,Desiree Davis,Operations,Analyst,47,2.21,4.09,Promoted,Medium,38
2024-11-20 11:31:05,1582,Timothy Cunningham,Engineering,Developer,23,2.19,8.2,Promoted,Low,41
2024-11-20 11:31:06,5855,Wyatt Martinez MD,Sales,Consultant,29,3.93,8.45,Promoted,Medium,45
2024-11-20 11:31:08,3668,Jennifer Patel,Operations,Manager,42,1.25,5.2,Promoted,Low,31
2024-11-20 11:31:09,2098,Gloria Rodriguez,Marketing,Manager,38,1.62,6.47,Not Promoted,High,42
2024-11-20 11:31:10,2022,Melissa Blair,Marketing,Manager,53,2.71,9.01,Not Promoted,Medium,36
2024-11-20 11:31:11,4641,Margaret Parks,Sales,Developer,46,4.69,5.46,Not Promoted,High,37
2024-11-20 11:31:12,5125,Felicia Henderson,Sales,Analyst,42,4.26,5.01,Not Promoted,Low,40
2024-11-20 11:31:13,8266,Megan Curtis,Marketing,Consultant,56,1.3,1.39,Not Promoted,High,38
2024-11-20 11:31:14,1178,Crystal Lopez,Sales,Developer,37,4.87,4.71,Promoted,Low,55
2024-11-20 11:31:15,3319,Steven Armstrong,Operations,Executive,40,3.01,4.16,Promoted,High,57
2024-11-20 11:31:16,7723,Douglas Sanchez,HR,Analyst,58,4.92,5.99,Promoted,High,56
2024-11-20 11:31:17,7507,Debra Cunningham,Sales,Manager,33,3.68,6.82,Not Promoted,High,51
2024-11-20 11:31:18,3676,Karen Mendez,Marketing,Developer,30,3.6,2.0,Promoted,High,54
2024-11-20 11:31:19,9287,Bernard Leon,Marketing,Developer,54,4.19,3.94,Not Promoted,High,54
2024-11-20 11:31:20,6336,Garrett Sullivan,Engineering,Analyst,54,3.18,9.31,Promoted,Medium,33
2024-11-20 11:31:21,6976,Darren Williams,Marketing,Analyst,22,3.56,8.66,Not Promoted,High,47
2024-11-20 11:31:22,7869,Cynthia Rivera,Operations,Analyst,53,1.58,2.41,Promoted,High,44
2024-11-20 11:31:23,7077,Amy Blair,Operations,Executive,44,4.67,6.21,Not Promoted,Medium,30
2024-11-20 11:31:24,7407,Joseph White,Engineering,Analyst,51,2.72,7.66,Promoted,Low,60
2024-11-20 11:31:25,7398,David Olsen,Marketing,Analyst,42,2.19,9.75,Promoted,Medium,37
2024-11-20 11:31:26,2100,Sabrina Thomas,Marketing,Executive,24,3.96,7.75,Not Promoted,Medium,55
2024-11-20 11:31:27,4820,Maria Harris,Sales,Manager,51,2.32,1.5,Promoted,High,54
2024-11-20 11:31:28,5381,Tiffany Harrison,HR,Manager,52,2.82,6.24,Not Promoted,Medium,42
2024-11-20 11:31:29,6962,Regina Chavez,Sales,Developer,43,3.38,4.24,Not Promoted,Low,30
2024-11-20 11:31:30,7614,Mr. Robert Stone V,Sales,Consultant,31,2.72,2.72,Not Promoted,High,34
2024-11-20 11:31:31,5454,Paul Smith,Marketing,Consultant,50,3.0,1.66,Not Promoted,High,46
2024-11-20 11:31:32,4113,Colleen Bennett,Marketing,Consultant,54,3.06,6.38,Promoted,Low,56
2024-11-20 11:31:33,2189,Richard Fowler,Marketing,Executive,40,4.36,5.17,Not Promoted,Low,52
2024-11-20 11:31:34,7485,Elizabeth Owens,Sales,Analyst,40,2.61,3.8,Not Promoted,Low,31
2024-11-20 11:31:35,1709,Patricia Larson,Marketing,Executive,37,3.06,2.59,Not Promoted,High,57
2024-11-20 11:31:36,5926,Charles Howard,Operations,Executive,56,1.41,4.1,Promoted,High,43
2024-11-20 11:31:37,9604,Amy Perry,Operations,Analyst,23,1.46,2.95,Promoted,High,52
2024-11-20 11:31:38,8811,Jennifer Parker,Marketing,Executive,41,4.4,3.79,Not Promoted,High,30
2024-11-20 11:31:39,3681,Christine Smith,Operations,Manager,43,2.66,7.8,Not Promoted,Medium,50
2024-11-20 11:31:40,1798,Kevin Hayes,Marketing,Developer,45,2.15,3.58,Promoted,High,38
2024-11-20 11:31:41,7365,Kent Davis,Engineering,Executive,48,1.64,6.19,Not Promoted,High,58
2024-11-20 11:31:42,3341,Cathy Gray,Operations,Analyst,32,3.09,3.93,Promoted,Low,53
2024-11-20 11:31:43,2897,Jennifer Stokes,Engineering,Manager,60,1.49,9.02,Promoted,Medium,53
2024-11-20 11:31:44,1453,Dylan Mcmillan,Engineering,Manager,42,2.49,9.31,Promoted,Low,57
2024-11-20 11:31:45,9439,Angelica Phillips,Engineering,Consultant,60,4.31,7.04,Not Promoted,Low,55
2024-11-20 11:31:46,2134,Nicole Perry,Marketing,Consultant,39,1.78,7.06,Not Promoted,High,54
2024-11-20 11:31:47,2451,Mark Mills,Engineering,Consultant,54,3.48,9.13,Not Promoted,High,43
2024-11-20 11:31:48,5846,Anthony Mercer,Operations,Consultant,40,3.53,1.38,Promoted,High,53
2024-11-20 11:31:49,6477,Dr. Dorothy Zamora,HR,Manager,37,1.62,3.3,Not Promoted,Low,44
2024-11-20 11:31:50,9907,Matthew Turner,Operations,Developer,51,4.76,3.4,Not Promoted,Low,46
2024-11-20 11:31:51,7356,Natalie Schneider,HR,Developer,58,3.7,6.93,Promoted,High,36
2024-11-20 11:31:52,2798,Matthew Sparks,HR,Analyst,56,2.91,5.11,Promoted,Medium,48
2024-11-20 11:31:53,6747,Kim Larson,Sales,Analyst,26,3.4,5.32,Not Promoted,Low,39
2024-11-20 11:31:54,2888,Rhonda Rodriguez,HR,Executive,53,2.47,1.42,Promoted,High,47
2024-11-20 11:31:55,9455,Diana Johnson,Marketing,Manager,22,2.48,8.33,Not Promoted,High,58
2024-11-20 11:31:56,6052,James Hayes,Marketing,Executive,27,4.94,9.1,Promoted,Low,43
2024-11-20 11:31:57,1520,Patricia Powell,Operations,Consultant,29,3.26,7.75,Not Promoted,Medium,39
2024-11-20 11:31:58,8134,Sheri Carey,HR,Analyst,57,1.12,8.14,Promoted,Medium,50
2024-11-20 11:31:59,5067,Gary Mcdaniel,Sales,Developer,44,4.68,4.49,Not Promoted,Medium,51
2024-11-20 11:32:00,9085,Kirk Rose,HR,Analyst,58,2.66,8.31,Not Promoted,Medium,60
2024-11-20 11:32:01,8618,Theodore Rodriguez,Marketing,Analyst,54,3.11,2.0,Promoted,High,44
2024-11-20 11:32:02,1449,Mr. Brandon Williams,Marketing,Manager,39,3.23,8.68,Promoted,High,30
2024-11-20 11:32:03,5409,Richard Smith,HR,Analyst,22,4.69,8.16,Not Promoted,Medium,40
2024-11-20 11:32:04,3213,Shawn Williams,Engineering,Analyst,36,3.17,5.49,Promoted,Low,46
2024-11-20 11:32:05,4074,Patricia Reilly,HR,Consultant,51,3.93,7.37,Not Promoted,High,30
2024-11-20 11:32:06,9952,Mrs. Kristin David,HR,Executive,49,4.47,3.46,Not Promoted,Low,53
2024-11-20 11:32:07,9294,Eric Peterson,HR,Executive,29,4.03,1.49,Not Promoted,High,54
2024-11-20 11:32:08,8668,James Reed,HR,Analyst,58,4.7,5.67,Not Promoted,Medium,44
2024-11-20 11:32:09,4241,Matthew Wright,Marketing,Developer,33,4.88,1.19,Not Promoted,High,48
2024-11-20 11:32:10,7336,Kelly Mack,Operations,Consultant,33,3.37,2.73,Promoted,High,60
2024-11-20 11:32:11,7428,Jason Cooper,HR,Developer,39,2.5,1.71,Not Promoted,High,43
2024-11-20 11:32:12,7372,Amber Dillon,Sales,Developer,50,1.83,6.42,Not Promoted,High,58
2024-11-20 11:32:13,5228,Andrew Schroeder,Marketing,Developer,30,1.79,2.59,Not Promoted,High,40
2024-11-20 11:32:14,5618,Pamela Dixon,Marketing,Developer,42,1.21,4.53,Promoted,High,57
2024-11-20 11:32:15,6761,David Richmond,Sales,Developer,59,4.66,9.02,Promoted,Low,56
2024-11-20 11:32:16,1410,Michael Schneider,Engineering,Developer,46,4.89,3.67,Not Promoted,Low,35
2024-11-20 11:32:17,9878,Leslie Monroe,Sales,Consultant,45,1.11,1.35,Not Promoted,High,38
2024-11-20 11:32:18,9403,Jesse Rodriguez,Engineering,Analyst,60,1.23,3.97,Promoted,Medium,52
2024-11-20 11:32:19,1925,Christine Schmidt,Sales,Analyst,60,2.47,2.32,Not Promoted,High,55
2024-11-20 11:32:20,9215,Kathleen Wise,Sales,Executive,59,3.31,2.43,Not Promoted,High,37
2024-11-20 11:32:21,8551,Debra Wang,Operations,Executive,26,2.58,5.8,Not Promoted,Low,51
2024-11-20 11:32:22,6425,Kenneth George,Engineering,Manager,45,2.64,2.19,Not Promoted,High,40
2024-11-20 11:32:23,8089,Stephanie Smith,Sales,Executive,40,1.38,7.34,Not Promoted,Low,31
2024-11-20 11:32:24,9243,Guy Torres,Marketing,Analyst,42,2.57,2.16,Not Promoted,High,49
2024-11-20 11:32:25,1083,William Simmons,Marketing,Manager,35,1.21,7.46,Promoted,High,38
2024-11-20 11:32:26,2417,Jennifer Fox,HR,Developer,49,1.37,8.08,Promoted,Low,37
2024-11-20 11:32:27,3517,Blake Barr,Engineering,Consultant,22,1.69,7.51,Promoted,Low,46
2024-11-20 11:32:28,1395,Hannah Harrell,Marketing,Developer,32,2.26,1.14,Not Promoted,High,32
2024-11-20 11:32:29,7432,Clayton Ramirez,Engineering,Analyst,40,4.4,2.26,Promoted,High,40
2024-11-20 11:32:30,2865,Lisa Hall,Marketing,Analyst,35,3.93,2.48,Promoted,High,42
2024-11-20 11:32:31,3363,Jaime Jones,Engineering,Manager,53,2.3,2.02,Promoted,High,36
2024-11-20 11:32:32,2794,Debra Guerra DDS,Marketing,Developer,59,3.63,4.68,Not Promoted,Low,30
2024-11-20 11:32:33,1579,Russell Hunt,HR,Executive,24,4.82,2.79,Promoted,High,48
2024-11-20 11:32:34,4141,Matthew Peters,HR,Consultant,49,4.75,5.04,Not Promoted,High,33
2024-11-20 11:32:35,7191,Matthew Jenkins,Sales,Analyst,38,1.69,2.71,Not Promoted,High,57
2024-11-20 11:32:36,1215,Laura Cole,HR,Analyst,47,1.05,9.07,Not Promoted,Low,44
2024-11-20 11:32:37,9089,Stephanie Poole,Sales,Executive,41,4.39,8.91,Promoted,Medium,57
2024-11-20 11:32:38,8004,Robert Graves,Marketing,Manager,23,4.23,3.67,Promoted,Low,45
2024-11-20 11:32:39,2754,Jennifer Leach,HR,Developer,25,3.88,5.55,Not Promoted,Medium,34
2024-11-20 11:32:40,9980,Robert George,Operations,Analyst,23,1.77,8.89,Not Promoted,Low,41
2024-11-20 11:32:42,6291,Rita Jones,Operations,Analyst,47,3.88,3.28,Promoted,High,33
2024-11-20 11:32:43,4452,Rachel Soto,Operations,Manager,33,4.95,8.33,Promoted,Medium,30
2024-11-20 11:32:44,3909,Kristina Norton,Operations,Analyst,55,3.26,7.36,Not Promoted,High,32
2024-11-20 11:32:45,8934,John Adams MD,Marketing,Consultant,27,1.13,2.91,Promoted,High,50
2024-11-20 11:32:46,8214,Rachel Bauer,Marketing,Consultant,26,1.7,6.99,Not Promoted,Medium,41
2024-11-20 11:32:47,5197,Mr. Jesse Kennedy,Marketing,Analyst,50,2.29,5.87,Promoted,High,40
2024-11-20 11:32:48,2953,James Green,Sales,Analyst,39,4.17,4.18,Promoted,Medium,54
2024-11-20 11:32:49,6690,Christine Jones,Operations,Developer,28,3.36,6.24,Not Promoted,High,51
2024-11-20 11:32:50,8776,Jeanette Willis,HR,Manager,30,4.23,5.47,Promoted,Low,50
2024-11-20 11:32:51,3642,Joseph Armstrong,Engineering,Developer,42,3.02,4.86,Not Promoted,Medium,47
2024-11-20 11:32:52,4011,Justin Hendricks,Engineering,Executive,22,2.92,7.86,Not Promoted,High,43
2024-11-20 11:32:53,6325,Bradley Drake,Engineering,Consultant,40,2.62,2.19,Not Promoted,High,33
2024-11-20 11:32:54,8806,Stephanie Lewis,Operations,Analyst,44,4.42,5.56,Promoted,Medium,32
2024-11-20 11:32:56,1329,Devon Lozano,Marketing,Consultant,33,4.54,2.62,Promoted,High,37
2024-11-20 11:32:57,3575,Melissa Williams,HR,Manager,39,3.35,8.97,Not Promoted,Medium,48
2024-11-20 11:32:58,3369,Diana Olsen,Operations,Consultant,49,2.15,5.57,Promoted,Low,51
2024-11-20 11:32:59,4909,Raymond Kerr,Marketing,Consultant,26,2.68,3.26,Not Promoted,Low,51
2024-11-20 11:33:00,4468,Cheryl Green,HR,Analyst,33,4.08,1.59,Promoted,High,47
2024-11-20 11:33:01,3458,Reginald Crawford,Sales,Consultant,40,3.93,1.93,Promoted,High,42
2024-11-20 11:33:02,4860,Mr. Roberto Young,HR,Executive,32,3.28,7.11,Not Promoted,High,47
2024-11-20 11:33:03,4050,Bruce Jacobs,Marketing,Consultant,57,1.95,2.32,Promoted,High,52
2024-11-20 11:33:04,7015,Chloe Prince,Engineering,Manager,24,2.55,7.95,Promoted,Medium,32
2024-11-20 11:33:05,3289,Samantha Harrison,HR,Consultant,38,4.34,7.22,Promoted,Low,41
2024-11-20 11:33:06,3782,Joseph Hunt,Engineering,Consultant,57,4.42,8.1,Promoted,Low,55
2024-11-20 11:33:07,3279,Lance Moran,HR,Manager,56,1.72,6.17,Promoted,Low,41
2024-11-20 11:33:08,5188,Brian Johnson,Marketing,Executive,59,4.76,1.84,Not Promoted,High,50
2024-11-20 11:33:09,8059,Lindsey Tran,Sales,Executive,47,2.69,6.29,Promoted,Low,34
2024-11-20 11:33:10,6954,Denise Mitchell,Sales,Executive,54,4.72,6.05,Promoted,Medium,57
2024-11-20 11:33:11,6028,Maria Stewart,Engineering,Developer,23,1.52,5.7,Not Promoted,Low,44
2024-11-20 11:33:12,4712,Michael Reeves,Operations,Analyst,37,1.34,7.57,Not Promoted,Medium,43
2024-11-20 11:33:13,3802,Matthew Lopez,Engineering,Executive,49,3.54,4.96,Not Promoted,Low,51
2024-11-20 11:33:14,4663,Michelle Foster,Operations,Developer,43,3.52,1.16,Not Promoted,High,44
2024-11-20 11:33:15,8313,Hunter Phillips,HR,Analyst,36,3.93,5.57,Promoted,High,59
2024-11-20 11:33:16,4407,Joshua Kennedy,Engineering,Developer,26,2.67,6.12,Promoted,Medium,43
2024-11-20 11:33:17,8601,Cynthia Jimenez,Engineering,Executive,40,4.51,4.3,Not Promoted,Medium,32
2024-11-20 11:33:18,5686,Matthew Davis,Marketing,Consultant,38,4.4,5.48,Not Promoted,Low,59
2024-11-20 11:33:19,9698,Keith Reynolds,Sales,Manager,37,1.04,7.55,Not Promoted,Low,51
2024-11-20 11:33:20,4192,Carol Morales,Marketing,Executive,38,4.35,4.58,Not Promoted,Low,47
2024-11-20 11:33:21,8498,Charles Jordan,Marketing,Analyst,38,2.83,8.39,Promoted,High,39
2024-11-20 11:33:22,1850,Nancy Goodwin,Sales,Manager,52,1.3,5.75,Promoted,High,34
2024-11-20 11:33:23,4383,Jared Smith,HR,Developer,52,2.46,4.38,Promoted,High,43
2024-11-20 11:33:24,4520,Kyle Smith,Sales,Analyst,27,2.85,1.04,Promoted,High,59
2024-11-20 11:33:25,7697,Joseph Wells,Sales,Analyst,38,4.93,9.89,Promoted,High,44
2024-11-20 11:33:26,4484,Christopher Henry,HR,Analyst,34,2.65,4.81,Not Promoted,High,37
2024-11-20 11:33:27,5686,Michael Patel,Sales,Analyst,31,4.63,6.9,Promoted,High,52
2024-11-20 11:33:28,3088,Michael Clark,HR,Executive,36,4.58,1.48,Promoted,High,56
2024-11-20 11:33:29,2623,Shannon Ali,Sales,Executive,46,1.19,3.43,Not Promoted,Medium,52
2024-11-20 11:33:30,5970,Jane Gutierrez,Marketing,Manager,47,2.46,2.4,Not Promoted,High,35
2024-11-20 11:33:31,2509,Kristin Ferguson,HR,Consultant,31,2.27,1.21,Promoted,High,47
2024-11-20 11:33:32,7910,Kyle Davis,Marketing,Executive,59,3.83,9.13,Not Promoted,Medium,47
2024-11-20 11:33:33,2634,Samantha Rodgers,Marketing,Analyst,39,2.66,7.1,Promoted,High,33
2024-11-20 11:33:34,2643,Mr. Michael Anderson MD,HR,Executive,29,1.8,5.38,Promoted,Low,41
2024-11-20 11:33:35,3215,Jamie Stanton,Operations,Executive,39,3.37,7.54,Promoted,Low,53
2024-11-20 11:33:36,2423,Manuel Johnson,Operations,Analyst,45,3.22,1.69,Not Promoted,High,45
2024-11-20 11:33:37,1429,Michael Riggs,Engineering,Executive,34,3.89,8.82,Promoted,Medium,55
2024-11-20 11:33:38,5529,Kelly Bates,Engineering,Executive,29,4.48,3.46,Promoted,Low,48
2024-11-20 11:33:39,7482,Justin Morton,Marketing,Developer,50,2.29,7.93,Promoted,Low,56
2024-11-20 11:33:40,8419,Christopher Wong,Operations,Analyst,52,2.37,8.57,Not Promoted,Medium,40
2024-11-20 11:33:41,6820,Megan Shepard,HR,Manager,24,1.08,6.4,Not Promoted,High,32
2024-11-20 11:33:42,6848,Michael Romero,Operations,Developer,48,2.34,4.89,Promoted,Medium,31
2024-11-20 11:33:43,2279,Mark Bowers MD,HR,Analyst,28,4.35,8.55,Not Promoted,High,47
2024-11-20 11:33:44,4364,David Carney,Sales,Manager,42,4.99,7.49,Not Promoted,Low,52
2024-11-20 11:33:45,9450,Susan Werner,Sales,Consultant,33,4.27,2.94,Promoted,High,35
